83,62825,663d2b8a-90c0-419c-8901-77f1afa67291,efede61e-4529-4e61-89f3-d2cdfe192bf4,55.739227,37.67222,0,1575117213
84,62825,663d2b8a-90c0-419c-8901-77f1afa67291,efede61e-4529-4e61-89f3-d2cdfe192bf4,55.739227,37.67222,0,1575117213
85,59198,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.83429,37.593918,0,1575117216
86,128909,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,e193c6f4-9cfc-4f56-b378-8141c82f28e3,55.74418,37.72193,37,1575117213
87,9982,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.710484,37.818863,29,1575117199
88,63312,663d2b8a-90c0-419c-8901-77f1afa67291,5cce945a-11a0-4fa3-acac-45a75cf90433,55.70266,37.82299,16,1575117217
89,160978,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.7884,37.634876,42,1575117217
90,58726,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.819317,37.638763,5,1575117215
91,59014,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.769325,37.632187,0,1575117218
92,121116,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.730988,37.728245,25,1575117218
93,128909,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,e193c6f4-9cfc-4f56-b378-8141c82f28e3,55.74502,37.721592,34,1575117224
94,62811,663d2b8a-90c0-419c-8901-77f1afa67291,f3710f5f-c426-4623-a722-8050aed72b55,55.718884,37.78273,6,1575117225
95,9982,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.709732,37.81851,17,1575117217
96,62818,663d2b8a-90c0-419c-8901-77f1afa67291,ad247399-ca47-49b6-9e13-ed8f28c7b735,55.750607,37.642593,19,1575117224
97,160978,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.789345,37.634922,28,1575117227
98,1083790,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,a47d713b-e403-4275-bcbc-2fadb05a48a0,55.74707,37.6611,38,1575117221
99,59275,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,e193c6f4-9cfc-4f56-b378-8141c82f28e3,55.74666,37.669445,0,1575117226
100,63309,663d2b8a-90c0-419c-8901-77f1afa67291,5cce945a-11a0-4fa3-acac-45a75cf90433,55.734055,37.708607,47,1575117219
101,160711,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.761192,37.62723,33,1575117230
102,63309,663d2b8a-90c0-419c-8901-77f1afa67291,5cce945a-11a0-4fa3-acac-45a75cf90433,55.733467,37.710823,22,1575117233
103,128909,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,e193c6f4-9cfc-4f56-b378-8141c82f28e3,55.745274,37.721466,10,1575117235
104,217377,526cdc1b-a75d-43e3-be64-b68560293caa,b692dbbd-db26-4f04-bc2d-a0df3db545eb,55.77159,37.63217,2,1575117236
105,63211,663d2b8a-90c0-419c-8901-77f1afa67291,5cce945a-11a0-4fa3-acac-45a75cf90433,55.741978,37.65269,16,1575117235
106,63490,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.7034,37.824383,14,1575117240
107,9982,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.708828,37.81831,18,1575117237
108,59286,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,e193c6f4-9cfc-4f56-b378-8141c82f28e3,55.75938,37.628277,1,1575117237
109,62825,663d2b8a-90c0-419c-8901-77f1afa67291,efede61e-4529-4e61-89f3-d2cdfe192bf4,55.73923,37.671467,25,1575117243
110,59198,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.836166,37.590946,0,1575117246
111,62818,663d2b8a-90c0-419c-8901-77f1afa67291,ad247399-ca47-49b6-9e13-ed8f28c7b735,55.751297,37.6415,31,1575117239
112,58726,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.81939,37.637928,6,1575117245
113,121116,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.730892,37.726593,20,1575117248
114,62811,663d2b8a-90c0-419c-8901-77f1afa67291,f3710f5f-c426-4623-a722-8050aed72b55,55.718323,37.785954,36,1575117248
115,63312,663d2b8a-90c0-419c-8901-77f1afa67291,d0e57372-9774-4f5f-8fc1-c889be3c5be8,55.70223,37.82359,0,1575117247
116,62818,663d2b8a-90c0-419c-8901-77f1afa67291,ad247399-ca47-49b6-9e13-ed8f28c7b735,55.752014,37.640556,32,1575117250
117,1083790,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,a47d713b-e403-4275-bcbc-2fadb05a48a0,55.746887,37.662674,25,1575117251
118,9982,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.7083,37.81826,20,1575117247
119,60681,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.846355,37.59117,0,1575117255
120,57787,526cdc1b-a75d-43e3-be64-b68560293caa,ff9ab04f-312d-487b-9f0c-54c30e9f687f,55.845234,37.58436,14,1575117256
121,160978,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.78968,37.6347,15,1575117257
122,59275,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,e193c6f4-9cfc-4f56-b378-8141c82f28e3,55.74652,37.66872,5,1575117256
123,63490,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.70409,37.824223,30,1575117258
124,62811,663d2b8a-90c0-419c-8901-77f1afa67291,f3710f5f-c426-4623-a722-8050aed72b55,55.718052,37.787598,38,1575117258
125,58932,526cdc1b-a75d-43e3-be64-b68560293caa,ff9ab04f-312d-487b-9f0c-54c30e9f687f,55.75778,37.628723,33,1575117224
126,1202925,526cdc1b-a75d-43e3-be64-b68560293caa,c7541be6-27d9-4942-be88-07f7421d508e,55.846344,37.591103,0,1575117262
127,62818,663d2b8a-90c0-419c-8901-77f1afa67291,ad247399-ca47-49b6-9e13-ed8f28c7b735,55.75282,37.639557,28,1575117262
128,128909,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,e193c6f4-9cfc-4f56-b378-8141c82f28e3,55.746094,37.72072,15,1575117256
129,58932,526cdc1b-a75d-43e3-be64-b68560293caa,ff9ab04f-312d-487b-9f0c-54c30e9f687f,55.75778,37.628723,33,1575117224
130,128909,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,e193c6f4-9cfc-4f56-b378-8141c82f28e3,55.746765,37.72028,35,1575117265
131,62811,663d2b8a-90c0-419c-8901-77f1afa67291,f3710f5f-c426-4623-a722-8050aed72b55,55.7178,37.78914,39,1575117267
132,63312,663d2b8a-90c0-419c-8901-77f1afa67291,d0e57372-9774-4f5f-8fc1-c889be3c5be8,55.70158,37.824814,40,1575117265
133,121116,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.730907,37.72491,36,1575117260
134,1083790,8c30dfbe-f27f-4ccb-ba7b-ca39389c91fc,a47d713b-e403-4275-bcbc-2fadb05a48a0,55.746727,37.664505,24,1575117266
135,63211,663d2b8a-90c0-419c-8901-77f1afa67291,5cce945a-11a0-4fa3-acac-45a75cf90433,55.741253,37.653072,30,1575117265
136,54568,526cdc1b-a75d-43e3-be64-b68560293caa,ff9ab04f-312d-487b-9f0c-54c30e9f687f,55.790913,37.63438,16,1575117263
137,63490,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.704773,37.82307,29,1575117270
138,172311,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.82351,37.60263,0,1575117260
139,62825,663d2b8a-90c0-419c-8901-77f1afa67291,efede61e-4529-4e61-89f3-d2cdfe192bf4,55.73927,37.670902,14,1575117273
140,59198,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.836166,37.590946,0,1575117276
141,63312,663d2b8a-90c0-419c-8901-77f1afa67291,d0e57372-9774-4f5f-8fc1-c889be3c5be8,55.700844,37.826027,45,1575117274
143,59014,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.76937,37.63226,2,1575117278
144,62811,663d2b8a-90c0-419c-8901-77f1afa67291,f3710f5f-c426-4623-a722-8050aed72b55,55.71755,37.790764,20,1575117279
145,9982,663d2b8a-90c0-419c-8901-77f1afa67291,e72ca6c2-0b0f-4e22-80aa-2dbcae29af94,55.708206,37.81823,0,1575117277
146,58932,526cdc1b-a75d-43e3-be64-b68560293caa,ff9ab04f-312d-487b-9f0c-54c30e9f687f,55.75704,37.629852,0,1575117284
148,58726,526cdc1b-a75d-43e3-be64-b68560293caa,ad8fb052-2c6b-4380-9b51-16adddfb9f79,55.820045,37.637314,9,1575117275
