ad25b4d6-c51f-403f-8558-cedf6c92604d,Москва (Ленинградский вокзал) — Клин,2018-10-25 10:58:59,2018-10-25 10:58:59,train,7594,7594_3_2006004_g18_4,,0,true,,true,false,2,false,,,
be11cfce-4aec-493c-9c40-f490b884709a,Москва (Ленинградский вокзал) — Крюково,2018-10-25 10:59:00,2018-10-25 10:59:00,train,6342,6342_6_2006004_g18_4,,0,true,,true,false,1,false,,,
fdbb989e-7842-4622-ad05-48ef6a6af2af,Москва (Ленинградский вокзал) — Крюково,2018-10-25 10:59:00,2018-10-25 10:59:00,train,7548,7548_7_2006004_g18_4,,0,true,,true,false,2,false,,,
20618b2f-f552-46d2-9ef5-5c8dc754acdc,Москва (Ленинградский вокзал) — Крюково,2018-10-25 10:59:00,2018-10-25 10:59:00,train,6342,6342_5_2006004_g18_4,,0,true,,true,false,1,false,,,
4479a590-b689-448c-b286-7db62be8ec6a,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:31,2018-09-30 20:43:31,train,6310,6310_2_2006004_g18_4,,0,true,,true,false,1,false,,,
af735db6-6c84-4f43-8b8e-100c51e52005,Крюково — Москва (Ленинградский вокзал),2018-10-25 10:59:01,2018-10-25 10:59:01,train,7547,7547_3_9600212_g18_4,,0,true,,true,false,2,false,,,
ad681079-cb40-4979-9f4f-62ecb17db322,Москва (Ленинградский вокзал) — Крюково,2018-10-25 10:59:01,2018-10-25 10:59:01,train,7550,7550_6_2006004_g18_4,,0,true,,true,false,2,false,,,
e22869b6-e972-4786-858c-531eebc97d1f,Москва (Ленинградский вокзал) — Крюково,2018-10-25 10:59:02,2018-10-25 10:59:02,train,7554,7554_9_2006004_g18_4,,0,true,,true,false,2,false,,,
a7fdec17-2af6-4b8b-8676-05e4e72cf4c6,Крюково — Москва (Ленинградский вокзал),2018-10-25 10:59:02,2018-10-25 10:59:02,train,7551,7551_10_9600212_g18_4,,0,true,,true,false,2,false,,,
d53d27c4-d3ad-4ce0-b39f-60e5d8202c68,Москва (Ленинградский вокзал) — Крюково,2018-10-25 10:59:02,2018-10-25 10:59:02,train,7554,7554_10_2006004_g18_4,,0,true,,true,false,2,false,,,
52a26385-a082-40be-b247-14aa27907d67,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:33,2018-09-30 20:43:33,train,6320,6320_4_2006004_g18_4,,0,true,,true,false,1,false,,,
8794d610-eb68-49bd-8542-a58781a5ffbc,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:39,2018-09-30 20:43:39,train,7560,7560_2_2006004_g18_4,,0,true,,true,false,2,false,,,
1e07cb5e-a21d-4a50-9207-23f629abf38f,Солнечная — Москва (Киевский вокзал),2019-01-13 22:05:41,2019-11-03 05:46:27,train,6518,6518_1_9601102_g19_4,,0,true,,true,false,1,false,,,
5bef9d55-8858-433a-a91c-ac9209a54ef8,Москва (Павелецкий вокзал) — аэропорт Домодедово,2019-02-20 22:05:38,2019-02-20 22:05:38,train,6503,6503_1_2000005_g19_4,,0,true,,true,false,1,false,,,
04cb12db-faa4-40c1-ba1a-7683d8abc572,Барыбино — Москва (Павелецкий вокзал),2019-02-20 22:05:38,2019-02-20 22:05:38,train,7152,7152_0_9601332_g19_4,,0,true,,true,false,4,false,,,
b7f01de3-bacf-4870-a314-497e40e62367,Клин — Москва (Ленинградский вокзал),2018-07-10 21:03:46,2018-07-10 21:03:46,train,6517,6517_2_9602944_g18_4,,0,true,,true,false,1,false,,,
b4569edc-dff8-4744-b052-0c07ebcc3d09,Сергиев Посад — Пушкино,2018-03-24 21:05:52,2018-07-20 16:47:20,train,7403,7403_1_9601389_g18_4,,0,true,,true,false,3,false,,,
3d08a837-4146-4ed2-a7f9-6b274e72229a,аэропорт Домодедово — Москва (Павелецкий вокзал),2019-02-20 22:05:38,2019-02-20 22:05:38,train,6506,6506_1_9600216_g19_4,,0,true,,true,false,1,false,,,
4e0cd45f-2887-4b53-b0ce-430bd23d3a71,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:40,2018-09-30 20:43:40,train,7562,7562_2_2006004_g18_4,,0,true,,true,false,2,false,,,
dc1fc324-79b0-49fb-8249-d0c40d0b6e9e,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:40,2018-09-30 20:43:40,train,7564,7564_2_2006004_g18_4,,0,true,,true,false,2,false,,,
54d70271-7357-4b2a-bc06-7216c9296a9c,Москва (Павелецкий вокзал) — Узуново,2019-02-20 22:05:39,2019-02-20 22:05:39,train,6011,6011_1_2000005_g19_4,,0,true,,true,false,1,false,,,
a6b7e50c-4fd8-480e-b5eb-09007cbbd8ac,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:41,2018-09-30 20:43:41,train,6360,6360_3_2006004_g18_4,,0,true,,true,false,1,false,,,
02885480-9efd-4b0d-b428-d70399f4dfe9,Крюково — Москва (Ленинградский вокзал),2018-09-30 20:43:42,2018-09-30 20:43:42,train,6361,6361_3_9600212_g18_4,,0,true,,true,false,1,false,,,
a32f2e61-8cb9-4120-8425-b04b98964c77,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:42,2018-09-30 20:43:42,train,6518,6518_6_2006004_g18_4,,0,true,,true,false,1,false,,,
ceff0aa2-6222-4f62-a912-f64c418d2ee1,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:43,2018-09-30 20:43:43,train,6370,6370_2_2006004_g18_4,,0,true,,true,false,1,false,,,
b55128ad-6f79-4568-a620-f2c8e435fb18,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:43,2018-09-30 20:43:43,train,7568,7568_2_2006004_g18_4,,0,true,,true,false,2,false,,,
2aafccf2-dce2-4929-95cc-e30aae5f1a4c,Москва (Ярославский вокзал) — Фрязево,2018-07-24 21:04:37,2018-07-24 21:04:37,train,6718,6718_3_2000002_g18_4,,0,true,,true,false,1,false,,,
546afda6-ff24-43f2-aa68-94b8f1d88c52,Москворечье — Чехов,2018-03-23 21:03:07,2018-05-22 01:46:07,train,6402/6401,6402x6401_1_9601122_g18_4,,0,true,,true,false,1,false,,,
9ddd492a-0cc2-468f-a586-99cf27a6507b,Москва (Курский вокзал) — Захарово,2018-02-16 10:53:06,2018-02-16 10:53:06,train,6636,6636_1_2000001_g18_4,,0,true,,true,false,1,false,,,
74c5e98f-3e46-4ad3-9c05-f8d1aaefd25f,Новоиерусалимская — Депо,2018-03-23 21:03:09,2018-03-23 21:03:09,train,6414/6413,6414x6413_3_9601222_g18_4,,0,true,,true,false,1,false,,,
973560e5-e9ef-4fc0-a627-0f0bda421144,Депо — Дедовск,2018-03-23 21:03:10,2018-03-23 21:03:10,train,6212/6482/6481,6212x6482x6481_3_9601276_g18_4,,0,true,,true,false,1,false,,,
5fb0f534-57c9-4a74-8889-d303226ee331,Москва (Ленинградский вокзал) — Крюково,2018-10-25 10:59:03,2018-10-25 10:59:03,train,6350,6350_11_2006004_g18_4,,0,true,,true,false,1,false,,,
040cb84a-ce19-419e-b885-66d037e133c6,Москва (Ленинградский вокзал) — Крюково,2018-10-25 10:59:03,2018-10-25 10:59:03,train,6350,6350_10_2006004_g18_4,,0,true,,true,false,1,false,,,
092b3d67-2e31-4722-a3a8-bef6bd277b96,Москва (Ленинградский вокзал) — Крюково,2018-10-25 10:59:04,2018-10-25 10:59:04,train,6350,6350_9_2006004_g18_4,,0,true,,true,false,1,false,,,
63f94887-d410-49dc-aa82-56ab3530103d,Крюково — Москва (Ленинградский вокзал),2018-09-30 20:43:43,2018-09-30 20:43:43,train,6365,6365_2_9600212_g18_4,,0,true,,true,false,1,false,,,
f7c40919-be3e-4eeb-8b5f-21539bc45553,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:44,2018-09-30 20:43:44,train,6372,6372_2_2006004_g18_4,,0,true,,true,false,1,false,,,
1505afe7-97b7-4b0a-bb2c-54822ea4ddd2,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:44,2018-09-30 20:43:44,train,6374,6374_1_2006004_g18_4,,0,true,,true,false,1,false,,,
ef97c805-cddb-4070-aaf1-2dde3e8e6821,Крюково — Москва (Ленинградский вокзал),2018-10-25 10:59:04,2018-10-25 10:59:04,train,7551,7551_8_9600212_g18_4,,0,true,,true,false,2,false,,,
5dcb82a0-94d1-4981-8144-88534cb2496f,Москва (Ленинградский вокзал) — Клин,2018-09-30 20:43:45,2018-09-30 20:43:45,train,6520,6520_4_2006004_g18_4,,0,true,,true,false,1,false,,,
cca4232a-1d54-4dbf-8fac-1c45926cd6d7,Подсолнечная — Москва (Ленинградский вокзал),2018-09-30 20:43:45,2018-09-30 20:43:45,train,6413,6413_2_9603468_g18_4,,0,true,,true,false,1,false,,,
f3800760-9dcf-4e0f-a459-80666f6702d1,Крюково — Москва (Ленинградский вокзал),2018-10-25 10:59:05,2018-10-25 10:59:05,train,7551,7551_9_9600212_g18_4,,0,true,,true,false,2,false,,,
219786cb-ceff-4890-a05a-b9189b2baf88,Щербинка — Москва (Белорусский вокзал),2018-03-12 21:02:25,2018-11-24 16:46:04,train,6098/6097,6098x6097_1_9600951_g18_4,,0,true,,true,false,1,false,,,
fa380db4-d105-44b7-bddf-02b0eb804fd1,Москва (Павелецкий вокзал) — Узуново,2019-02-20 22:05:39,2019-02-20 22:05:39,train,6013,6013_1_2000005_g19_4,,0,true,,true,false,1,false,,,
337594f4-4b5a-4008-a313-46d34d39aa61,Москва (Павелецкий вокзал) — Михнево,2019-05-09 22:03:22,2019-05-09 22:03:22,train,6303,6303_2_2000005_g19_4,,0,true,,true,false,1,false,,,
234912dc-eec0-43d1-9e73-d1fcae6f1988,Москва (Ленинградский вокзал) — Клин,2018-09-30 20:43:46,2018-09-30 20:43:46,train,6522,6522_3_2006004_g18_4,,0,true,,true,false,1,false,,,
bad09c2d-6b33-4c37-9684-1a83b76ab9f7,Подсолнечная — Москва (Ленинградский вокзал),2018-09-30 20:43:46,2018-09-30 20:43:46,train,6415,6415_3_9603468_g18_4,,0,true,,true,false,1,false,,,
fa875034-4e59-4870-9963-461da2f4de9b,Москва (Павелецкий вокзал) — аэропорт Домодедово,2019-02-20 22:05:39,2019-02-20 22:05:39,train,6529,6529_1_2000005_g19_4,,0,true,,true,false,1,false,,,
72c83ab4-1b91-45ef-8123-472a1f02376b,Мытищи — Сергиев Посад,2019-02-20 22:05:56,2019-02-20 22:05:56,train,6256/6256,6256x6256_0_9600681_g19_4,,0,true,,true,false,1,false,,,
93d78e2f-0f10-450e-b993-792b55a9582a,Щербинка — Одинцово,2018-09-11 13:07:29,2018-09-11 13:07:29,train,6068/6067,6068x6067_3_9600951_g18_4,,0,true,,true,false,1,false,,,
6c154b2b-22d4-4c3b-9923-abbba1fe1702,Москва (Курский вокзал) — Крутое,2018-09-11 21:10:34,2018-09-11 21:10:34,train,6872,6872_2_2000001_g18_4,,0,true,,true,false,1,false,,,
0a7023f7-cd43-419f-aae2-79269e416bf1,Купавна — Москва (Курский вокзал),2018-09-11 21:11:56,2018-09-11 21:11:56,train,6597,6597_2_9601192_g18_4,,0,true,,true,false,1,false,,,
